"","DV_Y","E1","E2","E3","E4","E5","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15"
"52",9.87953509279989,1.11106745041917,0.173275990058496,0.627690315163282,-0.158890297023573,-1.03559407727475,1,0,1,1,0,0,1,1,1,1,1,0,1,0,0
"53",9.85383575813683,0.303986941491111,0.139874453921248,-0.553266158617524,-0.795270459374542,-0.177287530696982,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1
"54",9.99106337679414,-0.780169053678257,0.0460945679378783,-0.6899877623212,-0.680399271527435,0.768125484097977,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0
"55",10.095937147393,-0.416457929043579,2.04525901034408,0.123786041671558,-1.11877292165282,0.846565991789283,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0
"56",9.97500258819473,0.255328795937304,-0.0669984362806117,-0.816441421179573,0.285361038180648,0.0454276931422881,1,0,0,1,0,1,1,0,1,1,1,1,0,0,1
"57",10.0382047559489,-0.0738366593109876,0.779627969618477,-1.63432994783019,-0.648858335399308,0.699699578051872,1,0,1,0,1,1,0,1,1,1,0,1,1,1,0
"58",9.95532705117929,-0.230657505751423,-0.232184745723847,-0.521532900720114,0.168218257076123,2.56557771896858,0,0,1,0,1,0,1,0,1,1,1,1,0,0,1
"59",10.0945517853896,-1.79985744464222,2.661491659415,0.59012552827065,0.698986329779059,0.539674650955191,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0
"60",9.94284670266162,0.32397850125493,-1.55439568831715,0.0260843780843599,-0.941766021426161,0.307173792369438,1,0,1,0,0,1,1,0,1,1,1,0,1,1,1
"61",9.93979351194621,-0.652409922185459,-0.446680450219631,-0.209641189530566,-0.758896195154681,0.591160316819602,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0
"62",9.70762948979484,1.40765058370416,-1.60806629598014,1.01903905968851,2.08038850519281,-1.21089949759448,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1
"63",10.0305597117766,0.130932348765765,1.13095668463553,0.839353101338292,0.261284590468,-1.17338991521701,0,1,0,1,0,0,0,1,1,1,1,0,1,1,1
"64",9.89712684248862,0.412194527079094,-1.01024394439181,0.0512215673975639,-1.9557695271934,0.349315191904541,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
"65",10.0355571989812,-0.311515022379212,-0.449462093735022,-1.06672011331541,0.699271705539967,0.169189915603394,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1
"66",9.91593385860711,1.99662651437825,1.82967561235409,-0.367980338350834,1.06090998448495,1.52177208682788,0,1,0,1,1,1,1,0,1,0,0,0,1,0,1
"67",9.89963370076494,1.041259754596,0.309211767860877,2.29550959026908,-0.10774338470139,-0.0328161876160225,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1
"68",9.9355692562072,-0.437982032496313,2.17931446225663,1.72294838657357,-0.187438383967109,-0.0928673047295506,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1
"69",9.90018845063525,0.0789945687818986,-0.430127615132084,0.595374131472383,0.114783437546959,-1.13538960855683,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0
"70",9.92468447798962,-0.539170488377595,-0.834448683186737,-0.52912097958648,0.23272899662774,-1.30524022085309,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0
"71",9.96024679353275,0.454931873522739,-0.742652166262473,0.368324134739196,0.239639109596854,0.0886609280599022,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0
"72",9.95993944577534,0.958366860724377,-1.95334023330754,-0.514041376693381,-0.706849676447851,-1.27871687723173,1,0,1,1,0,0,0,0,0,1,1,0,1,1,1
"73",9.91779686436382,-0.0754796976842229,1.9223471275879,-1.27462429886421,0.087326839532003,-1.19259862432117,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1
"74",10.027272185115,-1.17952281618363,0.817197010918123,0.121683575015824,1.35806906591176,0.417116841235256,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0
"75",9.89829651587209,0.672559955352337,-0.202647487873896,-0.27017705363157,-2.72846070777437,-0.122492841412047,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0
"76",9.82169576035342,1.39538697823274,-0.973481875183247,1.0339046351989,-0.146777401708665,-1.06472553898544,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0
"77",9.71940260302308,2.58817054402925,-0.506845970560086,-0.282252659580676,-1.53848966096213,0.747247184537431,0,1,0,1,0,0,1,1,0,1,0,1,0,1,1
"78",9.91375280332172,0.11103062900437,0.0213751479731223,0.50324381023028,-1.60112184970198,-0.597024639212413,1,0,0,0,1,0,1,0,1,1,0,1,1,1,1
"79",10.0342131822937,-1.6215457980224,-1.14641644434024,-1.60172407202201,-0.476458074994035,1.11064637000207,0,1,0,1,1,1,0,0,1,1,1,0,1,0,1
"80",9.96487219279484,0.925943872028487,1.28962658682108,0.653077481534453,0.249576510546609,-1.15504337964912,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0
"81",10.0829589683313,-0.938919427580773,0.450930001449487,-0.229791706126753,0.360795607438861,-0.41061380298215,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1
"82",9.88460894749334,-0.0790482801354127,-0.00808230640669446,-0.638418319079246,0.964995026444979,0.144991425081626,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1
"83",9.97836911542749,0.195888992019792,0.304326451693589,-0.544419075156957,0.0795744150608358,-0.103038201106664,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
"84",9.91474384994663,-0.545655439931876,-0.178408066731852,0.530111836167226,-0.161329405880082,-1.3436991660883,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0
"85",9.94891424533474,0.0916769964794204,-0.00350846160354269,0.350078141796005,-1.53733750493902,-1.95733713177281,0,0,1,1,0,1,1,0,1,1,0,0,0,1,1
"86",9.79707106257827,2.22859079500657,0.310455949285628,-1.60368986702586,-0.627230191454125,0.752850234214662,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0
"87",9.97893064485754,-0.956755420494126,-0.0860325556839071,-0.566562288476497,-0.767703530616542,1.10129161378014,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1
"88",10.1054294815268,-1.15942351729476,-1.01106691483544,-0.915866216957043,0.440873154586763,1.7415419371236,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0
"89",9.84465971701783,1.52007041822488,-0.316509438074245,1.09654235625051,1.04639201966351,-1.52107162266346,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1
"90",9.77689631729509,1.60798575675163,-0.939963184153337,-0.66368063880992,-0.0750733219329484,0.847898149525693,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1
"91",9.81552153918129,-0.00527920864554839,-1.01431936923556,-1.01387765968094,-1.18105259685798,-1.42906396188926,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1
"92",9.9294043947097,0.193912861398884,1.71521787747891,0.424490311363715,0.753195154706353,0.539665060739816,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1
"93",9.95522681648151,-0.553720414003878,0.212640744954989,-0.804750630501175,-0.361239573368648,1.57272208804673,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0
"94",9.91614588701758,1.20842965719427,-0.408089819602561,-1.10688122996305,0.538090816358465,2.01456340004356,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1
"95",9.92153747195001,-0.31087451857841,0.100508703754248,-0.211108237600518,-0.676900850378986,-1.02297109253028,0,1,0,0,1,0,0,0,1,1,1,0,1,1,1
"96",9.76623624558468,-0.154091007651163,-0.834315882337858,-1.59081146187788,0.139416007228406,-1.66089879435634,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1
"97",9.84751878282116,0.736109642924048,-1.71814204108743,-1.22003656717988,0.0691986037757092,-0.303735993163176,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0
"98",9.91344931892038,0.299552508321995,1.19864013425935,0.895149617558018,0.561140997583474,-0.0316067410664024,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1
"99",9.98569440659544,-0.0517444736143279,-0.161680377355914,-1.80342590861901,0.347818041063934,0.241041676558116,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"100",9.89302727073941,0.791942495075472,-0.960877136262214,-0.239800779427304,0.131708245670239,-0.787471159833403,0,1,1,1,1,0,0,1,1,0,1,0,0,1,1
"101",9.91568714503636,-0.852966884187081,-0.595325871274395,-0.807919447189948,0.564311860999175,-0.207799242520866,0,1,1,1,0,1,0,1,0,0,1,1,0,1,0
"102",9.88782677674749,0.666631886794569,-0.745476767498941,0.629884300946449,-0.448858217915817,0.843710945296817,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1
"103",9.94127397517676,-0.569665190858006,-0.464010356335757,-1.37044897792505,0.640409785929031,-0.733316815615091,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0
"104",9.90927224541077,0.255730070849373,0.824169425444203,0.709074046554945,1.9396743979878,0.26917952636206,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1
"105",9.9339715383647,0.460626590012071,0.770639808982117,1.4047036604156,-0.588900755434877,-0.261991295835922,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1
"106",9.82810345285491,0.883651320195965,0.586858775527862,-0.67802482016347,-0.919927158831538,-0.189477735961447,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0
"107",9.93645315402434,-0.596874708905121,-0.522836757230955,-0.902639046171404,0.706566982941989,-0.471205973876825,1,1,0,1,0,0,1,1,1,0,1,0,1,1,1
"108",9.8907498123081,-0.57538460411921,0.0434589348477601,0.516770555339981,1.12557558509131,0.693371395695453,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1
"109",10.07643436064,-2.03172708526252,-0.462324196544287,1.4283253910237,-0.651592399242477,-0.0830369512710893,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0
"110",9.92948536323558,-0.76945426574055,-1.91439920223692,1.13862492758191,-1.56472333571236,1.43500137101789,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0
"111",9.96479941432003,-0.443940055117843,-1.52382395474299,-0.484709045257624,2.4325392151201,1.01208066416489,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0
"112",9.93804315497625,0.818760354114347,1.59368267782556,-1.14065287138656,-1.06123492638693,-0.130012766131265,1,1,0,1,1,0,1,0,1,0,0,1,1,0,0
"113",9.88121534163804,0.602375451913523,0.694744501314714,1.08264514257664,0.8622844058288,-1.56357467596873,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0
"114",9.90274352039912,0.594625615050243,-1.0610815405906,0.246335557374112,-0.877633527790305,-0.00757084357922386,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0
"115",9.94650851219437,0.778270532147548,0.146797812737782,-1.52503783471828,0.459388651103475,-1.0179466922544,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1
"116",9.85370001369489,3.07840184313596,1.27542736949961,-2.14048506056217,-0.702315885532657,0.512681874230766,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0
"117",9.97632392701046,-1.33716280324304,1.09538047409167,0.00671824468277211,-0.290997463160183,-0.646313358244783,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1
"118",9.81785525183888,1.43221502714165,0.666811229051603,0.180430250787233,1.01811016232512,-1.53037869128355,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0
"119",10.0626561675015,-1.41936727513699,0.614775847936735,-0.504115301117882,1.86903037697766,0.879528060507016,0,1,1,1,0,0,0,0,1,0,1,1,1,1,0
"120",9.74794047760354,1.95921114675158,-2.73549085689056,-0.147417674981769,-0.431722299875665,1.08004193166204,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1
"121",9.9716987135613,1.20129919570242,1.22891305172675,0.515589413184501,-0.904025584363459,2.17064130295219,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0
"122",10.0758190283928,-1.12427238751377,0.425347158058212,-0.601066812905985,1.35729052539434,0.106225002194562,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0
"123",10.0033420540044,-0.479977722567251,0.487202790392712,0.6592149407454,-0.0301278637897657,0.18049178224509,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0
"124",9.8920646206832,0.334712143292646,-0.759355556646,1.02723429628463,-0.0504796035634513,-0.05408609912712,1,0,0,1,0,0,1,1,1,1,1,0,0,0,1
"125",9.94781092103155,0.0623708112700367,0.980359390510118,0.664616235605592,-0.737620481704475,-0.38053256996644,0,1,0,1,1,0,1,1,0,0,1,0,1,1,0
"126",9.80295673091763,0.252020947487296,-0.0508255819822131,0.533365750188589,-3.07124167561565,-1.01924006823865,0,1,1,1,1,0,1,1,0,1,1,0,1,1,0
"127",9.92277557759636,-0.0675690386183339,-0.528466413936739,-1.63142723892175,0.888789966368722,-0.511772651860571,1,0,0,1,1,0,1,1,0,1,1,1,0,0,1
"128",9.90816998755104,0.647201482360567,-0.4270300226817,0.139255344910298,0.172215061707534,0.102504837704203,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0
"129",9.91825739461438,0.276246692668504,-1.3271111209523,0.474985347636257,-0.0435966867163061,0.622586453239983,1,1,0,1,1,0,0,1,0,0,1,1,1,0,1
"130",9.700090562687,2.15417732017435,0.453274586180273,-0.419166190799698,1.07404309383541,1.70320454766555,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0
"131",10.1013481597912,-2.03807144628518,-0.739458446558357,0.81715485401256,0.195841649824368,-0.823252957635106,1,0,0,1,1,1,0,1,1,0,1,1,0,1,1
"132",9.80108576850035,0.82657105572187,0.0864634659216962,0.159036774580217,0.38260312886732,-1.33288725383004,0,0,1,1,1,1,0,0,0,0,1,1,1,0,1
"133",9.9900866574436,-0.375609016310013,-0.0266335757253521,1.2771941298811,0.830113635772631,0.126724757308404,1,0,1,0,1,0,1,1,1,1,0,0,1,1,1
"134",9.95884438562204,-0.601481200008598,-0.865175889939611,2.52027388285463,2.04440031444212,-1.4913656399262,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0
"135",9.9718031149185,-0.81793781964008,-1.6074276424352,0.242524226735895,-0.73464289909741,-1.18155742024914,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1
"136",9.92872671420142,-0.518520382315009,0.321309059362303,0.110631457438657,-1.45823761210591,-0.0701031885042645,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1
"137",9.96439360833737,1.15356771810128,-0.047075686850512,2.00221703768885,-0.801815991409357,-0.395597211048273,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0
"138",9.91961171134671,0.0514791185760247,-0.239263003104789,-0.93121708438762,-0.888265641999068,-2.06437918901152,1,0,0,0,1,1,1,1,0,0,1,0,1,1,1
"139",10.0144294725888,-0.807702998414629,0.0103929898109431,-1.59090130759017,1.0951216144304,-0.398048889479542,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1
"140",10.0437100160938,-1.40105861417052,0.0182250977189177,-0.914214111950489,-0.0156531476395159,-0.472255744913911,1,0,1,0,1,0,0,0,1,1,0,0,1,1,1
"141",9.97091291755852,0.490455220532159,-0.625847161819016,0.422449866980667,0.405365775454581,-1.10727502366836,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1
"142",9.87867335976733,-0.375652036629358,-0.256624036704571,1.00046722902361,0.0101670529046729,-0.103376660559367,0,1,1,1,0,1,0,1,0,1,1,0,1,0,0
"143",9.94584869072776,-0.0476297483005009,0.709086546380115,-0.796953769323487,-0.489753339454321,1.36301031195671,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1
"144",10.0041527910984,-0.153028206178802,-0.44337285743054,-1.57134162753862,-1.7745666955517,1.06218439581092,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1
"145",9.78897421025384,1.32099377034405,1.01478599444415,0.808854123700066,-1.36346118477706,-0.756397363614706,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1
"146",9.97741247474161,-1.1040686031939,0.567364339499548,0.362513271999662,-0.979320526393121,-1.16430053968136,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0
"147",9.8266074302163,0.781107075780811,-0.105480208575247,-0.0406947596644312,-0.238925298439928,-0.900688580214855,1,1,0,0,1,1,1,1,0,0,0,1,0,1,1
"148",9.9880346450316,0.00744646335119809,0.38783009386786,-2.02729442553159,-2.26289584604517,0.255035098187435,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1
"149",9.9139697443587,0.810438292697242,0.117766218682486,0.832214321440113,0.240053651954793,-1.02792417771497,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0
"150",10.0184378707776,-1.07888159861977,0.813781976456638,0.874449732384373,-0.75979117796236,0.530791429120681,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0
"151",9.9159663840281,0.0359378818742973,-0.419829678668133,-0.0911143374177265,-1.76971434330155,-0.530333985721908,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0
"152",9.84019478992404,0.736801020964286,-0.45866663983391,0.842708138670032,-1.81210404898259,-0.202820719599753,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1
"153",9.87007706725487,0.639743984148095,-0.634063993531888,-0.522462989131334,-0.0531092867193129,0.669131397344169,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0
"154",10.0519647212827,-1.0009846779054,1.18138422960614,-0.670959617000401,0.0182047801430028,-0.108067269580663,0,1,1,0,0,1,1,0,1,1,0,1,0,1,0
"155",9.83929986926423,1.45911905966789,0.942600688258015,0.607675552101038,1.03146272243607,-0.361531177645853,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0
"156",9.92077975454545,0.170411733931581,-1.20814135559826,0.413910924551716,0.580139104209527,-0.2389844496677,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1
"157",9.95365076492214,-0.620677981318837,-0.567065718216657,-0.747477287484472,2.76522145850004,0.0901275153887577,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1
"158",9.85788145365756,1.82353971480562,0.120991799569955,-0.878700885261019,0.349269214916023,-0.706247514369886,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1
"159",10.0171230499138,0.395850024488147,0.102943177401683,-1.34157284646288,1.39352596586101,1.84551209688818,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0
"160",9.77114862524583,1.80759277381623,0.297969318873026,0.581607729737158,-0.399714741220881,0.595112404077072,0,1,0,0,0,0,1,1,0,0,1,1,1,0,1
"161",9.87588967506356,0.782499968554448,0.894643325090734,-0.164610665107662,-2.06175597360466,-0.680489144213262,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0
"162",9.99438930248851,0.9507134831428,-0.327288308986632,-0.369918601293346,-0.605055756335615,0.186373956001788,1,0,1,1,1,1,1,0,1,0,0,0,1,0,1
"163",9.83946574668204,0.967998582412932,2.08676480291704,-0.420773618969817,-1.13333316449659,-0.715137489607723,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0
"164",9.95521026818901,-0.82668653450518,-0.860071069932331,-0.437085910378193,-1.88552055762079,-0.704266441270222,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0
"165",9.98773130777836,0.731062774055084,3.46448534496122,-0.79003804461364,0.100527578982379,1.04788379319448,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1
